"attractor","state","label"
2493,401964822,"M2*"
2493,401948438,"M2*"
2494,133447446,"M2*"
2494,133578518,"M2*"
2494,133594902,"M2*"
2494,133660438,"M2*"
2494,133529366,"M2*"
2494,133512982,"M2*"
2495,536100630,"M2*"
2495,536231702,"M2*"
2495,536248086,"M2*"
2495,536313622,"M2*"
2495,536182550,"M2*"
2495,536166166,"M2*"
2496,267665174,"M2*"
2496,267796246,"M2*"
2496,267812630,"M2*"
2496,267878166,"M2*"
2496,267747094,"M2*"
2496,267730710,"M2*"
2497,519323414,"M2*"
2497,519454486,"M2*"
2497,519470870,"M2*"
2497,519536406,"M2*"
2497,519405334,"M2*"
2497,519388950,"M2*"
2498,250887958,"M2*"
2498,251019030,"M2*"
2498,251035414,"M2*"
2498,251100950,"M2*"
2498,250969878,"M2*"
2498,250953494,"M2*"
2499,385105686,"M2*"
2499,385236758,"M2*"
2499,385253142,"M2*"
2499,385318678,"M2*"
2499,385187606,"M2*"
2499,385171222,"M2*"
2500,116670230,"M2*"
2500,116801302,"M2*"
2500,116817686,"M2*"
2500,116883222,"M2*"
2500,116752150,"M2*"
2500,116735766,"M2*"
2501,351551254,"M2*"
2501,351682326,"M2*"
2501,351698710,"M2*"
2501,351764246,"M2*"
2501,351633174,"M2*"
2501,351616790,"M2*"
2502,83115798,"M2*"
2502,83246870,"M2*"
2502,83263254,"M2*"
2502,83328790,"M2*"
2502,83197718,"M2*"
2502,83181334,"M2*"
2503,485768982,"M2*"
2503,485900054,"M2*"
2503,485916438,"M2*"
2503,485981974,"M2*"
2503,485850902,"M2*"
2503,485834518,"M2*"
2504,217333526,"M2*"
2504,217464598,"M2*"
2504,217480982,"M2*"
2504,217546518,"M2*"
2504,217415446,"M2*"
2504,217399062,"M2*"
2505,64751935,"M1M2*"
2505,64883007,"M1M2*"
2505,64899391,"M1M2*"
2505,64964927,"M1M2*"
2505,64833855,"M1M2*"
2505,64817471,"M1M2*"
2506,333187391,"M1M2*"
2506,333318463,"M1M2*"
2506,333334847,"M1M2*"
2506,333400383,"M1M2*"
2506,333269311,"M1M2*"
2506,333252927,"M1M2*"
2507,198969663,"M1M2*"
2507,199100735,"M1M2*"
2507,199117119,"M1M2*"
2507,199182655,"M1M2*"
2507,199051583,"M1M2*"
2507,199035199,"M1M2*"
2508,467405119,"M1M2*"
2508,467536191,"M1M2*"
2508,467552575,"M1M2*"
2508,467618111,"M1M2*"
2508,467487039,"M1M2*"
2508,467470655,"M1M2*"
2509,165415231,"M1M2*"
2509,165546303,"M1M2*"
2509,165562687,"M1M2*"
2509,165628223,"M1M2*"
2509,165497151,"M1M2*"
2509,165480767,"M1M2*"
2510,433850687,"M1M2*"
2510,433981759,"M1M2*"
2510,433998143,"M1M2*"
2510,434063679,"M1M2*"
2510,433932607,"M1M2*"
2510,433916223,"M1M2*"
2511,31197503,"M1M2*"
2511,31328575,"M1M2*"
2511,31344959,"M1M2*"
2511,31410495,"M1M2*"
2511,31279423,"M1M2*"
2511,31263039,"M1M2*"
2512,299632959,"M1M2*"
2512,299764031,"M1M2*"
2512,299780415,"M1M2*"
2512,299845951,"M1M2*"
2512,299714879,"M1M2*"
2512,299698495,"M1M2*"
2513,14420287,"M1M2*"
2513,14551359,"M1M2*"
2513,14567743,"M1M2*"
2513,14633279,"M1M2*"
2513,14502207,"M1M2*"
2513,14485823,"M1M2*"
2514,282855743,"M1M2*"
2514,282986815,"M1M2*"
2514,283003199,"M1M2*"
2514,283068735,"M1M2*"
2514,282937663,"M1M2*"
2514,282921279,"M1M2*"
2515,148638015,"M1M2*"
2515,148769087,"M1M2*"
2515,148785471,"M1M2*"
2515,148851007,"M1M2*"
2515,148719935,"M1M2*"
2515,148703551,"M1M2*"
2516,417073471,"M1M2*"
2516,417204543,"M1M2*"
2516,417220927,"M1M2*"
2516,417286463,"M1M2*"
2516,417155391,"M1M2*"
2516,417139007,"M1M2*"
2517,182192447,"M1M2*"
2517,182323519,"M1M2*"
2517,182339903,"M1M2*"
2517,182405439,"M1M2*"
2517,182274367,"M1M2*"
2517,182257983,"M1M2*"
2518,450627903,"M1M2*"
2518,450758975,"M1M2*"
2518,450775359,"M1M2*"
2518,450840895,"M1M2*"
2518,450709823,"M1M2*"
2518,450693439,"M1M2*"
2519,47974719,"M1M2*"
2519,48105791,"M1M2*"
2519,48122175,"M1M2*"
2519,48187711,"M1M2*"
2519,48056639,"M1M2*"
2519,48040255,"M1M2*"
2520,316410175,"M1M2*"
2520,316541247,"M1M2*"
2520,316557631,"M1M2*"
2520,316623167,"M1M2*"
2520,316492095,"M1M2*"
2520,316475711,"M1M2*"
2521,50071871,"M1M2*"
2521,50202943,"M1M2*"
2521,50219327,"M1M2*"
2521,50284863,"M1M2*"
2521,50153791,"M1M2*"
2521,50137407,"M1M2*"
2522,318507327,"M1M2*"
2522,318638399,"M1M2*"
2522,318654783,"M1M2*"
2522,318720319,"M1M2*"
2522,318589247,"M1M2*"
2522,318572863,"M1M2*"
2523,184289599,"M1M2*"
2523,184420671,"M1M2*"
2523,184437055,"M1M2*"
2523,184502591,"M1M2*"
2523,184371519,"M1M2*"
2523,184355135,"M1M2*"
2524,452725055,"M1M2*"
2524,452856127,"M1M2*"
2524,452872511,"M1M2*"
2524,452938047,"M1M2*"
2524,452806975,"M1M2*"
2524,452790591,"M1M2*"
2525,150735167,"M1M2*"
2525,150866239,"M1M2*"
2525,150882623,"M1M2*"
2525,150948159,"M1M2*"
2525,150817087,"M1M2*"
2525,150800703,"M1M2*"
2526,419170623,"M1M2*"
2526,419301695,"M1M2*"
2526,419318079,"M1M2*"
2526,419383615,"M1M2*"
2526,419252543,"M1M2*"
2526,419236159,"M1M2*"
2527,16517439,"M1M2*"
2527,16648511,"M1M2*"
2527,16664895,"M1M2*"
2527,16730431,"M1M2*"
2527,16599359,"M1M2*"
2527,16582975,"M1M2*"
2528,284952895,"M1M2*"
2528,285083967,"M1M2*"
2528,285100351,"M1M2*"
2528,285165887,"M1M2*"
2528,285034815,"M1M2*"
2528,285018431,"M1M2*"
2529,33294655,"M1M2*"
2529,33425727,"M1M2*"
2529,33442111,"M1M2*"
2529,33507647,"M1M2*"
2529,33376575,"M1M2*"
2529,33360191,"M1M2*"
2530,301730111,"M1M2*"
2530,301861183,"M1M2*"
2530,301877567,"M1M2*"
2530,301943103,"M1M2*"
2530,301812031,"M1M2*"
2530,301795647,"M1M2*"
2531,167512383,"M1M2*"
2531,167643455,"M1M2*"
2531,167659839,"M1M2*"
2531,167725375,"M1M2*"
2531,167594303,"M1M2*"
2531,167577919,"M1M2*"
2532,435947839,"M1M2*"
2532,436078911,"M1M2*"
2532,436095295,"M1M2*"
2532,436160831,"M1M2*"
2532,436029759,"M1M2*"
2532,436013375,"M1M2*"
2533,201066815,"M1M2*"
2533,201197887,"M1M2*"
2533,201214271,"M1M2*"
2533,201279807,"M1M2*"
2533,201148735,"M1M2*"
2533,201132351,"M1M2*"
2534,469502271,"M1M2*"
2534,469633343,"M1M2*"
2534,469649727,"M1M2*"
2534,469715263,"M1M2*"
2534,469584191,"M1M2*"
2534,469567807,"M1M2*"
2535,66849087,"M1M2*"
2535,66980159,"M1M2*"
2535,66996543,"M1M2*"
2535,67062079,"M1M2*"
2535,66931007,"M1M2*"
2535,66914623,"M1M2*"
2536,335284543,"M1M2*"
2536,335415615,"M1M2*"
2536,335431999,"M1M2*"
2536,335497535,"M1M2*"
2536,335366463,"M1M2*"
2536,335350079,"M1M2*"
2537,58460479,"M1M2*"
2537,58591551,"M1M2*"
2537,58607935,"M1M2*"
2537,58673471,"M1M2*"
2537,58542399,"M1M2*"
2537,58526015,"M1M2*"
2538,326895935,"M1M2*"
2538,327027007,"M1M2*"
2538,327043391,"M1M2*"
2538,327108927,"M1M2*"
2538,326977855,"M1M2*"
2538,326961471,"M1M2*"
2539,192678207,"M1M2*"
2539,192809279,"M1M2*"
2539,192825663,"M1M2*"
2539,192891199,"M1M2*"
2539,192760127,"M1M2*"
2539,192743743,"M1M2*"
2540,461113663,"M1M2*"
2540,461244735,"M1M2*"
2540,461261119,"M1M2*"
2540,461326655,"M1M2*"
2540,461195583,"M1M2*"
2540,461179199,"M1M2*"
2541,159123775,"M1M2*"
2541,159254847,"M1M2*"
2541,159271231,"M1M2*"
2541,159336767,"M1M2*"
2541,159205695,"M1M2*"
2541,159189311,"M1M2*"
2542,427559231,"M1M2*"
2542,427690303,"M1M2*"
2542,427706687,"M1M2*"
2542,427772223,"M1M2*"
2542,427641151,"M1M2*"
2542,427624767,"M1M2*"
2543,24906047,"M1M2*"
2543,25037119,"M1M2*"
2543,25053503,"M1M2*"
2543,25119039,"M1M2*"
2543,24987967,"M1M2*"
2543,24971583,"M1M2*"
2544,293341503,"M1M2*"
2544,293472575,"M1M2*"
2544,293488959,"M1M2*"
2544,293554495,"M1M2*"
2544,293423423,"M1M2*"
2544,293407039,"M1M2*"
2545,8128831,"M1M2*"
2545,8259903,"M1M2*"
2545,8276287,"M1M2*"
2545,8341823,"M1M2*"
2545,8210751,"M1M2*"
2545,8194367,"M1M2*"
2546,276564287,"M1M2*"
2546,276695359,"M1M2*"
2546,276711743,"M1M2*"
2546,276777279,"M1M2*"
2546,276646207,"M1M2*"
2546,276629823,"M1M2*"
2547,142346559,"M1M2*"
2547,142477631,"M1M2*"
2547,142494015,"M1M2*"
2547,142559551,"M1M2*"
2547,142428479,"M1M2*"
2547,142412095,"M1M2*"
2548,410782015,"M1M2*"
2548,410913087,"M1M2*"
2548,410929471,"M1M2*"
2548,410995007,"M1M2*"
2548,410863935,"M1M2*"
2548,410847551,"M1M2*"
2549,175900991,"M1M2*"
2549,176032063,"M1M2*"
2549,176048447,"M1M2*"
2549,176113983,"M1M2*"
2549,175982911,"M1M2*"
2549,175966527,"M1M2*"
2550,444336447,"M1M2*"
2550,444467519,"M1M2*"
2550,444483903,"M1M2*"
2550,444549439,"M1M2*"
2550,444418367,"M1M2*"
2550,444401983,"M1M2*"
2551,41683263,"M1M2*"
2551,41814335,"M1M2*"
2551,41830719,"M1M2*"
2551,41896255,"M1M2*"
2551,41765183,"M1M2*"
2551,41748799,"M1M2*"
2552,310118719,"M1M2*"
2552,310249791,"M1M2*"
2552,310266175,"M1M2*"
2552,310331711,"M1M2*"
2552,310200639,"M1M2*"
2552,310184255,"M1M2*"
2553,332138813,"M1M2*"
2553,332269885,"M1M2*"
2553,332286269,"M1M2*"
2553,332351805,"M1M2*"
2553,332220733,"M1M2*"
2553,332204349,"M1M2*"
2554,63703357,"M1M2*"
2554,63834429,"M1M2*"
2554,63850813,"M1M2*"
2554,63916349,"M1M2*"
2554,63785277,"M1M2*"
2554,63768893,"M1M2*"
2555,466356541,"M1M2*"
2555,466487613,"M1M2*"
2555,466503997,"M1M2*"
2555,466569533,"M1M2*"
2555,466438461,"M1M2*"
2555,466422077,"M1M2*"
2556,197921085,"M1M2*"
2556,198052157,"M1M2*"
2556,198068541,"M1M2*"
2556,198134077,"M1M2*"
2556,198003005,"M1M2*"
2556,197986621,"M1M2*"
2557,432802109,"M1M2*"
2557,432933181,"M1M2*"
2557,432949565,"M1M2*"
2557,433015101,"M1M2*"
2557,432884029,"M1M2*"
2557,432867645,"M1M2*"
2558,164366653,"M1M2*"
2558,164497725,"M1M2*"
2558,164514109,"M1M2*"
2558,164579645,"M1M2*"
2558,164448573,"M1M2*"
2558,164432189,"M1M2*"
2559,298584381,"M1M2*"
2559,298715453,"M1M2*"
2559,298731837,"M1M2*"
2559,298797373,"M1M2*"
2559,298666301,"M1M2*"
2559,298649917,"M1M2*"
2560,30148925,"M1M2*"
2560,30279997,"M1M2*"
2560,30296381,"M1M2*"
2560,30361917,"M1M2*"
2560,30230845,"M1M2*"
2560,30214461,"M1M2*"
2561,281807165,"M1M2*"
2561,281938237,"M1M2*"
2561,281954621,"M1M2*"
2561,282020157,"M1M2*"
2561,281889085,"M1M2*"
2561,281872701,"M1M2*"
2562,13371709,"M1M2*"
2562,13502781,"M1M2*"
2562,13519165,"M1M2*"
2562,13584701,"M1M2*"
2562,13453629,"M1M2*"
2562,13437245,"M1M2*"
2563,416024893,"M1M2*"
2563,416155965,"M1M2*"
2563,416172349,"M1M2*"
2563,416237885,"M1M2*"
2563,416106813,"M1M2*"
2563,416090429,"M1M2*"
2564,147589437,"M1M2*"
2564,147720509,"M1M2*"
2564,147736893,"M1M2*"
2564,147802429,"M1M2*"
2564,147671357,"M1M2*"
2564,147654973,"M1M2*"
2565,449579325,"M1M2*"
2565,449710397,"M1M2*"
2565,449726781,"M1M2*"
2565,449792317,"M1M2*"
2565,449661245,"M1M2*"
2565,449644861,"M1M2*"
2566,181143869,"M1M2*"
2566,181274941,"M1M2*"
2566,181291325,"M1M2*"
2566,181356861,"M1M2*"
2566,181225789,"M1M2*"
2566,181209405,"M1M2*"
2567,315361597,"M1M2*"
2567,315492669,"M1M2*"
2567,315509053,"M1M2*"
2567,315574589,"M1M2*"
2567,315443517,"M1M2*"
2567,315427133,"M1M2*"
2568,46926141,"M1M2*"
2568,47057213,"M1M2*"
2568,47073597,"M1M2*"
2568,47139133,"M1M2*"
2568,47008061,"M1M2*"
2568,46991677,"M1M2*"
2569,317458749,"M1M2*"
2569,317589821,"M1M2*"
2569,317606205,"M1M2*"
2569,317671741,"M1M2*"
2569,317540669,"M1M2*"
2569,317524285,"M1M2*"
2570,49023293,"M1M2*"
2570,49154365,"M1M2*"
2570,49170749,"M1M2*"
2570,49236285,"M1M2*"
2570,49105213,"M1M2*"
2570,49088829,"M1M2*"
2571,451676477,"M1M2*"
2571,451807549,"M1M2*"
2571,451823933,"M1M2*"
2571,451889469,"M1M2*"
2571,451758397,"M1M2*"
2571,451742013,"M1M2*"
2572,183241021,"M1M2*"
2572,183372093,"M1M2*"
2572,183388477,"M1M2*"
2572,183454013,"M1M2*"
2572,183322941,"M1M2*"
2572,183306557,"M1M2*"
2573,418122045,"M1M2*"
2573,418253117,"M1M2*"
2573,418269501,"M1M2*"
2573,418335037,"M1M2*"
2573,418203965,"M1M2*"
2573,418187581,"M1M2*"
2574,149686589,"M1M2*"
2574,149817661,"M1M2*"
2574,149834045,"M1M2*"
2574,149899581,"M1M2*"
2574,149768509,"M1M2*"
2574,149752125,"M1M2*"
2575,283904317,"M1M2*"
2575,284035389,"M1M2*"
2575,284051773,"M1M2*"
2575,284117309,"M1M2*"
2575,283986237,"M1M2*"
2575,283969853,"M1M2*"
2576,15468861,"M1M2*"
2576,15599933,"M1M2*"
2576,15616317,"M1M2*"
2576,15681853,"M1M2*"
2576,15550781,"M1M2*"
2576,15534397,"M1M2*"
2577,300681533,"M1M2*"
2577,300812605,"M1M2*"
2577,300828989,"M1M2*"
2577,300894525,"M1M2*"
2577,300763453,"M1M2*"
2577,300747069,"M1M2*"
2578,32246077,"M1M2*"
2578,32377149,"M1M2*"
2578,32393533,"M1M2*"
2578,32459069,"M1M2*"
2578,32327997,"M1M2*"
2578,32311613,"M1M2*"
2579,434899261,"M1M2*"
2579,435030333,"M1M2*"
2579,435046717,"M1M2*"
2579,435112253,"M1M2*"
2579,434981181,"M1M2*"
2579,434964797,"M1M2*"
2580,166463805,"M1M2*"
2580,166594877,"M1M2*"
2580,166611261,"M1M2*"
2580,166676797,"M1M2*"
2580,166545725,"M1M2*"
2580,166529341,"M1M2*"
2581,468453693,"M1M2*"
2581,468584765,"M1M2*"
2581,468601149,"M1M2*"
2581,468666685,"M1M2*"
2581,468535613,"M1M2*"
2581,468519229,"M1M2*"
2582,200018237,"M1M2*"
2582,200149309,"M1M2*"
2582,200165693,"M1M2*"
2582,200231229,"M1M2*"
2582,200100157,"M1M2*"
2582,200083773,"M1M2*"
2583,334235965,"M1M2*"
2583,334367037,"M1M2*"
2583,334383421,"M1M2*"
2583,334448957,"M1M2*"
2583,334317885,"M1M2*"
2583,334301501,"M1M2*"
2584,65800509,"M1M2*"
2584,65931581,"M1M2*"
2584,65947965,"M1M2*"
2584,66013501,"M1M2*"
2584,65882429,"M1M2*"
2584,65866045,"M1M2*"
2585,325847357,"M1M2*"
2585,325978429,"M1M2*"
2585,325994813,"M1M2*"
2585,326060349,"M1M2*"
2585,325929277,"M1M2*"
2585,325912893,"M1M2*"
2586,57411901,"M1M2*"
2586,57542973,"M1M2*"
2586,57559357,"M1M2*"
2586,57624893,"M1M2*"
2586,57493821,"M1M2*"
2586,57477437,"M1M2*"
2587,460065085,"M1M2*"
2587,460196157,"M1M2*"
2587,460212541,"M1M2*"
2587,460278077,"M1M2*"
2587,460147005,"M1M2*"
2587,460130621,"M1M2*"
2588,191629629,"M1M2*"
2588,191760701,"M1M2*"
2588,191777085,"M1M2*"
2588,191842621,"M1M2*"
2588,191711549,"M1M2*"
2588,191695165,"M1M2*"
2589,426510653,"M1M2*"
2589,426641725,"M1M2*"
2589,426658109,"M1M2*"
2589,426723645,"M1M2*"
2589,426592573,"M1M2*"
2589,426576189,"M1M2*"
2590,158075197,"M1M2*"
2590,158206269,"M1M2*"
2590,158222653,"M1M2*"
2590,158288189,"M1M2*"
2590,158157117,"M1M2*"
2590,158140733,"M1M2*"
2591,292292925,"M1M2*"
2591,292423997,"M1M2*"
2591,292440381,"M1M2*"
2591,292505917,"M1M2*"
2591,292374845,"M1M2*"
2591,292358461,"M1M2*"
2592,23857469,"M1M2*"
2592,23988541,"M1M2*"
2592,24004925,"M1M2*"
2592,24070461,"M1M2*"
2592,23939389,"M1M2*"
2592,23923005,"M1M2*"
2593,275515709,"M1M2*"
2593,275646781,"M1M2*"
2593,275663165,"M1M2*"
2593,275728701,"M1M2*"
2593,275597629,"M1M2*"
2593,275581245,"M1M2*"
2594,7080253,"M1M2*"
2594,7211325,"M1M2*"
2594,7227709,"M1M2*"
2594,7293245,"M1M2*"
2594,7162173,"M1M2*"
2594,7145789,"M1M2*"
2595,409733437,"M1M2*"
2595,409864509,"M1M2*"
2595,409880893,"M1M2*"
2595,409946429,"M1M2*"
2595,409815357,"M1M2*"
2595,409798973,"M1M2*"
2596,141297981,"M1M2*"
2596,141429053,"M1M2*"
2596,141445437,"M1M2*"
2596,141510973,"M1M2*"
2596,141379901,"M1M2*"
2596,141363517,"M1M2*"
2597,443287869,"M1M2*"
2597,443418941,"M1M2*"
2597,443435325,"M1M2*"
2597,443500861,"M1M2*"
2597,443369789,"M1M2*"
2597,443353405,"M1M2*"
2598,174852413,"M1M2*"
2598,174983485,"M1M2*"
2598,174999869,"M1M2*"
2598,175065405,"M1M2*"
2598,174934333,"M1M2*"
2598,174917949,"M1M2*"
2599,309070141,"M1M2*"
2599,309201213,"M1M2*"
2599,309217597,"M1M2*"
2599,309283133,"M1M2*"
2599,309152061,"M1M2*"
2599,309135677,"M1M2*"
2600,40634685,"M1M2*"
2600,40765757,"M1M2*"
2600,40782141,"M1M2*"
2600,40847677,"M1M2*"
2600,40716605,"M1M2*"
2600,40700221,"M1M2*"
2601,30673206,"M2b*"
2601,30804278,"M2b*"
2601,30820662,"M2b*"
2601,30886198,"M2b*"
2601,30755126,"M2b*"
2601,30738742,"M2b*"
2602,299108662,"M2b*"
2602,299239734,"M2b*"
2602,299256118,"M2b*"
2602,299321654,"M2b*"
2602,299190582,"M2b*"
2602,299174198,"M2b*"
2603,164890934,"M2b*"
2603,165022006,"M2b*"
2603,165038390,"M2b*"
2603,165103926,"M2b*"
2603,164972854,"M2b*"
2603,164956470,"M2b*"
2604,433326390,"M2b*"
2604,433457462,"M2b*"
2604,433473846,"M2b*"
2604,433539382,"M2b*"
2604,433408310,"M2b*"
2604,433391926,"M2b*"
2605,198445366,"M2b*"
2605,198576438,"M2b*"
2605,198592822,"M2b*"
2605,198658358,"M2b*"
2605,198527286,"M2b*"
2605,198510902,"M2b*"
2606,466880822,"M2b*"
2606,467011894,"M2b*"
2606,467028278,"M2b*"
2606,467093814,"M2b*"
2606,466962742,"M2b*"
2606,466946358,"M2b*"
2607,64227638,"M2b*"
2607,64358710,"M2b*"
2607,64375094,"M2b*"
2607,64440630,"M2b*"
2607,64309558,"M2b*"
2607,64293174,"M2b*"
2608,332663094,"M2b*"
2608,332794166,"M2b*"
2608,332810550,"M2b*"
2608,332876086,"M2b*"
2608,332745014,"M2b*"
2608,332728630,"M2b*"
2609,47450422,"M2b*"
2609,47581494,"M2b*"
2609,47597878,"M2b*"
2609,47663414,"M2b*"
2609,47532342,"M2b*"
2609,47515958,"M2b*"
2610,315885878,"M2b*"
2610,316016950,"M2b*"
2610,316033334,"M2b*"
2610,316098870,"M2b*"
2610,315967798,"M2b*"
2610,315951414,"M2b*"
2611,181668150,"M2b*"
2611,181799222,"M2b*"
2611,181815606,"M2b*"
2611,181881142,"M2b*"
2611,181750070,"M2b*"
2611,181733686,"M2b*"
2612,450103606,"M2b*"
2612,450234678,"M2b*"
2612,450251062,"M2b*"
2612,450316598,"M2b*"
2612,450185526,"M2b*"
2612,450169142,"M2b*"
2613,148113718,"M2b*"
2613,148244790,"M2b*"
2613,148261174,"M2b*"
2613,148326710,"M2b*"
2613,148195638,"M2b*"
2613,148179254,"M2b*"
2614,416549174,"M2b*"
2614,416680246,"M2b*"
2614,416696630,"M2b*"
2614,416762166,"M2b*"
2614,416631094,"M2b*"
2614,416614710,"M2b*"
2615,13895990,"M2b*"
2615,14027062,"M2b*"
2615,14043446,"M2b*"
2615,14108982,"M2b*"
2615,13977910,"M2b*"
2615,13961526,"M2b*"
2616,282331446,"M2b*"
2616,282462518,"M2b*"
2616,282478902,"M2b*"
2616,282544438,"M2b*"
2616,282413366,"M2b*"
2616,282396982,"M2b*"
2617,15993142,"M2b*"
2617,16124214,"M2b*"
2617,16140598,"M2b*"
2617,16206134,"M2b*"
2617,16075062,"M2b*"
2617,16058678,"M2b*"
2618,284428598,"M2b*"
2618,284559670,"M2b*"
2618,284576054,"M2b*"
2618,284641590,"M2b*"
2618,284510518,"M2b*"
2618,284494134,"M2b*"
2619,150210870,"M2b*"
2619,150341942,"M2b*"
2619,150358326,"M2b*"
2619,150423862,"M2b*"
2619,150292790,"M2b*"
2619,150276406,"M2b*"
2620,418646326,"M2b*"
2620,418777398,"M2b*"
2620,418793782,"M2b*"
2620,418859318,"M2b*"
2620,418728246,"M2b*"
2620,418711862,"M2b*"
2621,183765302,"M2b*"
2621,183896374,"M2b*"
2621,183912758,"M2b*"
2621,183978294,"M2b*"
2621,183847222,"M2b*"
2621,183830838,"M2b*"
2622,452200758,"M2b*"
2622,452331830,"M2b*"
2622,452348214,"M2b*"
2622,452413750,"M2b*"
2622,452282678,"M2b*"
2622,452266294,"M2b*"
2623,49547574,"M2b*"
2623,49678646,"M2b*"
2623,49695030,"M2b*"
2623,49760566,"M2b*"
2623,49629494,"M2b*"
2623,49613110,"M2b*"
2624,317983030,"M2b*"
2624,318114102,"M2b*"
2624,318130486,"M2b*"
2624,318196022,"M2b*"
2624,318064950,"M2b*"
2624,318048566,"M2b*"
2625,66324790,"M2b*"
2625,66455862,"M2b*"
2625,66472246,"M2b*"
2625,66537782,"M2b*"
2625,66406710,"M2b*"
2625,66390326,"M2b*"
2626,334760246,"M2b*"
2626,334891318,"M2b*"
2626,334907702,"M2b*"
2626,334973238,"M2b*"
2626,334842166,"M2b*"
2626,334825782,"M2b*"
2627,200542518,"M2b*"
2627,200673590,"M2b*"
2627,200689974,"M2b*"
2627,200755510,"M2b*"
2627,200624438,"M2b*"
2627,200608054,"M2b*"
2628,468977974,"M2b*"
2628,469109046,"M2b*"
2628,469125430,"M2b*"
2628,469190966,"M2b*"
2628,469059894,"M2b*"
2628,469043510,"M2b*"
2629,166988086,"M2b*"
2629,167119158,"M2b*"
2629,167135542,"M2b*"
2629,167201078,"M2b*"
2629,167070006,"M2b*"
2629,167053622,"M2b*"
2630,435423542,"M2b*"
2630,435554614,"M2b*"
2630,435570998,"M2b*"
2630,435636534,"M2b*"
2630,435505462,"M2b*"
2630,435489078,"M2b*"
2631,32770358,"M2b*"
2631,32901430,"M2b*"
2631,32917814,"M2b*"
2631,32983350,"M2b*"
2631,32852278,"M2b*"
2631,32835894,"M2b*"
2632,301205814,"M2b*"
2632,301336886,"M2b*"
2632,301353270,"M2b*"
2632,301418806,"M2b*"
2632,301287734,"M2b*"
2632,301271350,"M2b*"
2633,24381750,"M2b*"
2633,24512822,"M2b*"
2633,24529206,"M2b*"
2633,24594742,"M2b*"
2633,24463670,"M2b*"
2633,24447286,"M2b*"
2634,292817206,"M2b*"
2634,292948278,"M2b*"
2634,292964662,"M2b*"
2634,293030198,"M2b*"
2634,292899126,"M2b*"
2634,292882742,"M2b*"
2635,158599478,"M2b*"
2635,158730550,"M2b*"
2635,158746934,"M2b*"
2635,158812470,"M2b*"
2635,158681398,"M2b*"
2635,158665014,"M2b*"
2636,427034934,"M2b*"
2636,427166006,"M2b*"
2636,427182390,"M2b*"
2636,427247926,"M2b*"
2636,427116854,"M2b*"
2636,427100470,"M2b*"
2637,192153910,"M2b*"
2637,192284982,"M2b*"
2637,192301366,"M2b*"
2637,192366902,"M2b*"
2637,192235830,"M2b*"
2637,192219446,"M2b*"
2638,460589366,"M2b*"
2638,460720438,"M2b*"
2638,460736822,"M2b*"
2638,460802358,"M2b*"
2638,460671286,"M2b*"
2638,460654902,"M2b*"
2639,57936182,"M2b*"
2639,58067254,"M2b*"
2639,58083638,"M2b*"
2639,58149174,"M2b*"
2639,58018102,"M2b*"
2639,58001718,"M2b*"
2640,326371638,"M2b*"
2640,326502710,"M2b*"
2640,326519094,"M2b*"
2640,326584630,"M2b*"
2640,326453558,"M2b*"
2640,326437174,"M2b*"
2641,41158966,"M2b*"
2641,41290038,"M2b*"
2641,41306422,"M2b*"
2641,41371958,"M2b*"
2641,41240886,"M2b*"
2641,41224502,"M2b*"
2642,309594422,"M2b*"
2642,309725494,"M2b*"
2642,309741878,"M2b*"
2642,309807414,"M2b*"
2642,309676342,"M2b*"
2642,309659958,"M2b*"
2643,175376694,"M2b*"
2643,175507766,"M2b*"
2643,175524150,"M2b*"
2643,175589686,"M2b*"
2643,175458614,"M2b*"
2643,175442230,"M2b*"
2644,443812150,"M2b*"
2644,443943222,"M2b*"
2644,443959606,"M2b*"
2644,444025142,"M2b*"
2644,443894070,"M2b*"
2644,443877686,"M2b*"
2645,141822262,"M2b*"
2645,141953334,"M2b*"
2645,141969718,"M2b*"
2645,142035254,"M2b*"
2645,141904182,"M2b*"
2645,141887798,"M2b*"
2646,410257718,"M2b*"
2646,410388790,"M2b*"
2646,410405174,"M2b*"
2646,410470710,"M2b*"
2646,410339638,"M2b*"
2646,410323254,"M2b*"
2647,7604534,"M2b*"
2647,7735606,"M2b*"
2647,7751990,"M2b*"
2647,7817526,"M2b*"
2647,7686454,"M2b*"
2647,7670070,"M2b*"
2648,276039990,"M2b*"
2648,276171062,"M2b*"
2648,276187446,"M2b*"
2648,276252982,"M2b*"
2648,276121910,"M2b*"
2648,276105526,"M2b*"
2649,274991412,"M2b*"
2649,275122484,"M2b*"
2649,275138868,"M2b*"
2649,275204404,"M2b*"
2649,275073332,"M2b*"
2649,275056948,"M2b*"
2650,6555956,"M2b*"
2650,6687028,"M2b*"
2650,6703412,"M2b*"
2650,6768948,"M2b*"
2650,6637876,"M2b*"
2650,6621492,"M2b*"
2651,409209140,"M2b*"
2651,409340212,"M2b*"
2651,409356596,"M2b*"
2651,409422132,"M2b*"
2651,409291060,"M2b*"
2651,409274676,"M2b*"
2652,140773684,"M2b*"
2652,140904756,"M2b*"
2652,140921140,"M2b*"
2652,140986676,"M2b*"
2652,140855604,"M2b*"
2652,140839220,"M2b*"
2653,442763572,"M2b*"
2653,442894644,"M2b*"
2653,442911028,"M2b*"
2653,442976564,"M2b*"
2653,442845492,"M2b*"
2653,442829108,"M2b*"
2654,174328116,"M2b*"
