"","dec.attractor","label"
"4586",134102814,"NoLabel*"
"4587",134119198,"NoLabel*"
"4588",134184734,"NoLabel*"
"4589",134053662,"NoLabel*"
"4590",134037278,"NoLabel*"
"4591",402407198,"NoLabel*"
"4592",402538270,"NoLabel*"
"4593",402554654,"NoLabel*"
"4594",402620190,"NoLabel*"
"4595",402489118,"NoLabel*"
"4596",402472734,"NoLabel*"
"4597",268189470,"NoLabel*"
"4598",268320542,"NoLabel*"
"4599",268336926,"NoLabel*"
"4600",268402462,"NoLabel*"
"4601",268271390,"NoLabel*"
"4602",268255006,"NoLabel*"
"4603",536624926,"NoLabel*"
"4604",536755998,"NoLabel*"
"4605",536772382,"NoLabel*"
"4606",536837918,"NoLabel*"
"4607",536706846,"NoLabel*"
"4608",536690462,"NoLabel*"
"4609",251412254,"NoLabel*"
"4610",251543326,"NoLabel*"
"4611",251559710,"NoLabel*"
"4612",251625246,"NoLabel*"
"4613",251494174,"NoLabel*"
"4614",251477790,"NoLabel*"
"4615",519847710,"NoLabel*"
"4616",519978782,"NoLabel*"
"4617",519995166,"NoLabel*"
"4618",520060702,"NoLabel*"
"4619",519929630,"NoLabel*"
"4620",519913246,"NoLabel*"
"4621",117194526,"NoLabel*"
"4622",117325598,"NoLabel*"
"4623",117341982,"NoLabel*"
"4624",117407518,"NoLabel*"
"4625",117276446,"NoLabel*"
"4626",117260062,"NoLabel*"
"4627",385629982,"NoLabel*"
"4628",385761054,"NoLabel*"
"4629",385777438,"NoLabel*"
"4630",385842974,"NoLabel*"
"4631",385711902,"NoLabel*"
"4632",385695518,"NoLabel*"
"4633",503070494,"NoLabel*"
"4634",503201566,"NoLabel*"
"4635",503217950,"NoLabel*"
"4636",503283486,"NoLabel*"
"4637",503152414,"NoLabel*"
"4638",503136030,"NoLabel*"
"4639",234635038,"NoLabel*"
"4640",234766110,"NoLabel*"
"4641",234782494,"NoLabel*"
"4642",234848030,"NoLabel*"
"4643",234716958,"NoLabel*"
"4644",234700574,"NoLabel*"
"4645",486293278,"NoLabel*"
"4646",486424350,"NoLabel*"
"4647",486440734,"NoLabel*"
"4648",486506270,"NoLabel*"
"4649",486375198,"NoLabel*"
"4650",486358814,"NoLabel*"
"4651",217857822,"NoLabel*"
"4652",217988894,"NoLabel*"
"4653",218005278,"NoLabel*"
"4654",218070814,"NoLabel*"
"4655",217939742,"NoLabel*"
"4656",217923358,"NoLabel*"
"4657",352075550,"NoLabel*"
"4658",352206622,"NoLabel*"
"4659",352223006,"NoLabel*"
"4660",352288542,"NoLabel*"
"4661",352157470,"NoLabel*"
"4662",352141086,"NoLabel*"
"4663",83640094,"NoLabel*"
"4664",83771166,"NoLabel*"
"4665",83787550,"NoLabel*"
"4666",83853086,"NoLabel*"
"4667",83722014,"NoLabel*"
"4668",83705630,"NoLabel*"
"4669",368852766,"NoLabel*"
"4670",368983838,"NoLabel*"
"4671",369000222,"NoLabel*"
"4672",369065758,"NoLabel*"
"4673",368934686,"NoLabel*"
"4674",368918302,"NoLabel*"
"4675",100417310,"NoLabel*"
"4676",100548382,"NoLabel*"
"4677",100564766,"NoLabel*"
"4678",100630302,"NoLabel*"
"4679",100499230,"NoLabel*"
"4680",100482846,"NoLabel*"
"4681",502546206,"NoLabel*"
"4682",502677278,"NoLabel*"
"4683",502693662,"NoLabel*"
"4684",502759198,"NoLabel*"
"4685",502628126,"NoLabel*"
"4686",502611742,"NoLabel*"
"4687",234110750,"NoLabel*"
"4688",234241822,"NoLabel*"
"4689",234258206,"NoLabel*"
"4690",234323742,"NoLabel*"
"4691",234192670,"NoLabel*"
"4692",234176286,"NoLabel*"
"4693",485768990,"NoLabel*"
"4694",485900062,"NoLabel*"
"4695",485916446,"NoLabel*"
"4696",485981982,"NoLabel*"
"4697",485850910,"NoLabel*"
"4698",485834526,"NoLabel*"
"4699",217333534,"NoLabel*"
"4700",217464606,"NoLabel*"
"4701",217480990,"NoLabel*"
"4702",217546526,"NoLabel*"
"4703",217415454,"NoLabel*"
"4704",217399070,"NoLabel*"
"4705",368328478,"NoLabel*"
"4706",368459550,"NoLabel*"
"4707",368475934,"NoLabel*"
"4708",368541470,"NoLabel*"
"4709",368410398,"NoLabel*"
"4710",368394014,"NoLabel*"
"4711",99893022,"NoLabel*"
"4712",100024094,"NoLabel*"
"4713",100040478,"NoLabel*"
"4714",100106014,"NoLabel*"
"4715",99974942,"NoLabel*"
"4716",99958558,"NoLabel*"
"4717",351551262,"NoLabel*"
"4718",351682334,"NoLabel*"
"4719",351698718,"NoLabel*"
"4720",351764254,"NoLabel*"
"4721",351633182,"NoLabel*"
"4722",351616798,"NoLabel*"
"4723",83115806,"NoLabel*"
"4724",83246878,"NoLabel*"
"4725",83263262,"NoLabel*"
"4726",83328798,"NoLabel*"
"4727",83197726,"NoLabel*"
"4728",83181342,"NoLabel*"
"4729",250887966,"NoLabel*"
"4730",251019038,"NoLabel*"
"4731",251035422,"NoLabel*"
"4732",251100958,"NoLabel*"
"4733",250969886,"NoLabel*"
"4734",250953502,"NoLabel*"
"4735",519323422,"NoLabel*"
"4736",519454494,"NoLabel*"
"4737",519470878,"NoLabel*"
"4738",519536414,"NoLabel*"
"4739",519405342,"NoLabel*"
"4740",519388958,"NoLabel*"
"4741",267665182,"NoLabel*"
"4742",267796254,"NoLabel*"
"4743",267812638,"NoLabel*"
"4744",267878174,"NoLabel*"
"4745",267747102,"NoLabel*"
"4746",267730718,"NoLabel*"
"4747",536100638,"NoLabel*"
"4748",536231710,"NoLabel*"
"4749",536248094,"NoLabel*"
"4750",536313630,"NoLabel*"
"4751",536182558,"NoLabel*"
"4752",536166174,"NoLabel*"
"4753",133447454,"NoLabel*"
"4754",133578526,"NoLabel*"
"4755",133594910,"NoLabel*"
"4756",133660446,"NoLabel*"
"4757",133529374,"NoLabel*"
"4758",133512990,"NoLabel*"
"4759",401882910,"NoLabel*"
"4760",402013982,"NoLabel*"
"4761",402030366,"NoLabel*"
"4762",402095902,"NoLabel*"
"4763",401964830,"NoLabel*"
"4764",401948446,"NoLabel*"
"4765",116670238,"NoLabel*"
"4766",116801310,"NoLabel*"
"4767",116817694,"NoLabel*"
"4768",116883230,"NoLabel*"
"4769",116752158,"NoLabel*"
"4770",116735774,"NoLabel*"
"4771",385105694,"NoLabel*"
"4772",385236766,"NoLabel*"
"4773",385253150,"NoLabel*"
"4774",385318686,"NoLabel*"
"4775",385187614,"NoLabel*"
"4776",385171230,"NoLabel*"
"4777",527712030,"NoLabel*"
"4778",527843102,"NoLabel*"
"4779",527859486,"NoLabel*"
"4780",527925022,"NoLabel*"
"4781",527793950,"NoLabel*"
"4782",527777566,"NoLabel*"
"4783",259276574,"NoLabel*"
"4784",259407646,"NoLabel*"
"4785",259424030,"NoLabel*"
"4786",259489566,"NoLabel*"
"4787",259358494,"NoLabel*"
"4788",259342110,"NoLabel*"
"4789",510934814,"NoLabel*"
"4790",511065886,"NoLabel*"
"4791",511082270,"NoLabel*"
"4792",511147806,"NoLabel*"
"4793",511016734,"NoLabel*"
"4794",511000350,"NoLabel*"
"4795",242499358,"NoLabel*"
"4796",242630430,"NoLabel*"
"4797",242646814,"NoLabel*"
"4798",242712350,"NoLabel*"
"4799",242581278,"NoLabel*"
"4800",242564894,"NoLabel*"
"4801",393494302,"NoLabel*"
"4802",393625374,"NoLabel*"
"4803",393641758,"NoLabel*"
"4804",393707294,"NoLabel*"
"4805",393576222,"NoLabel*"
"4806",393559838,"NoLabel*"
"4807",125058846,"NoLabel*"
"4808",125189918,"NoLabel*"
"4809",125206302,"NoLabel*"
"4810",125271838,"NoLabel*"
"4811",125140766,"NoLabel*"
"4812",125124382,"NoLabel*"
"4813",376717086,"NoLabel*"
"4814",376848158,"NoLabel*"
"4815",376864542,"NoLabel*"
"4816",376930078,"NoLabel*"
"4817",376799006,"NoLabel*"
"4818",376782622,"NoLabel*"
"4819",108281630,"NoLabel*"
"4820",108412702,"NoLabel*"
"4821",108429086,"NoLabel*"
"4822",108494622,"NoLabel*"
"4823",108363550,"NoLabel*"
"4824",108347166,"NoLabel*"
"4825",208944926,"NoLabel*"
"4826",209075998,"NoLabel*"
"4827",209092382,"NoLabel*"
"4828",209157918,"NoLabel*"
"4829",209026846,"NoLabel*"
"4830",209010462,"NoLabel*"
"4831",477380382,"NoLabel*"
"4832",477511454,"NoLabel*"
"4833",477527838,"NoLabel*"
"4834",477593374,"NoLabel*"
"4835",477462302,"NoLabel*"
"4836",477445918,"NoLabel*"
"4837",225722142,"NoLabel*"
"4838",225853214,"NoLabel*"
"4839",225869598,"NoLabel*"
"4840",225935134,"NoLabel*"
"4841",225804062,"NoLabel*"
"4842",225787678,"NoLabel*"
"4843",494157598,"NoLabel*"
"4844",494288670,"NoLabel*"
"4845",494305054,"NoLabel*"
"4846",494370590,"NoLabel*"
"4847",494239518,"NoLabel*"
"4848",494223134,"NoLabel*"
"4849",91504414,"NoLabel*"
"4850",91635486,"NoLabel*"
"4851",91651870,"NoLabel*"
"4852",91717406,"NoLabel*"
"4853",91586334,"NoLabel*"
"4854",91569950,"NoLabel*"
"4855",359939870,"NoLabel*"
"4856",360070942,"NoLabel*"
"4857",360087326,"NoLabel*"
"4858",360152862,"NoLabel*"
"4859",360021790,"NoLabel*"
"4860",360005406,"NoLabel*"
"4861",74727198,"NoLabel*"
"4862",74858270,"NoLabel*"
"4863",74874654,"NoLabel*"
"4864",74940190,"NoLabel*"
"4865",74809118,"NoLabel*"
"4866",74792734,"NoLabel*"
"4867",343162654,"NoLabel*"
"4868",343293726,"NoLabel*"
"4869",343310110,"NoLabel*"
"4870",343375646,"NoLabel*"
"4871",343244574,"NoLabel*"
"4872",343228190,"NoLabel*"
"4873",494681886,"NoLabel*"
"4874",494812958,"NoLabel*"
"4875",494829342,"NoLabel*"
"4876",494894878,"NoLabel*"
"4877",494763806,"NoLabel*"
"4878",494747422,"NoLabel*"
"4879",226246430,"NoLabel*"
"4880",226377502,"NoLabel*"
"4881",226393886,"NoLabel*"
"4882",226459422,"NoLabel*"
"4883",226328350,"NoLabel*"
"4884",226311966,"NoLabel*"
"4885",477904670,"NoLabel*"
"4886",478035742,"NoLabel*"
"4887",478052126,"NoLabel*"
"4888",478117662,"NoLabel*"
"4889",477986590,"NoLabel*"
"4890",477970206,"NoLabel*"
"4891",209469214,"NoLabel*"
"4892",209600286,"NoLabel*"
"4893",209616670,"NoLabel*"
"4894",209682206,"NoLabel*"
"4895",209551134,"NoLabel*"
"4896",209534750,"NoLabel*"
"4897",360464158,"NoLabel*"
"4898",360595230,"NoLabel*"
"4899",360611614,"NoLabel*"
"4900",360677150,"NoLabel*"
"4901",360546078,"NoLabel*"
"4902",360529694,"NoLabel*"
"4903",92028702,"NoLabel*"
"4904",92159774,"NoLabel*"
"4905",92176158,"NoLabel*"
"4906",92241694,"NoLabel*"
"4907",92110622,"NoLabel*"
"4908",92094238,"NoLabel*"
"4909",343686942,"NoLabel*"
"4910",343818014,"NoLabel*"
"4911",343834398,"NoLabel*"
"4912",343899934,"NoLabel*"
"4913",343768862,"NoLabel*"
"4914",343752478,"NoLabel*"
"4915",75251486,"NoLabel*"
"4916",75382558,"NoLabel*"
"4917",75398942,"NoLabel*"
"4918",75464478,"NoLabel*"
"4919",75333406,"NoLabel*"
"4920",75317022,"NoLabel*"
"4921",243023646,"NoLabel*"
"4922",243154718,"NoLabel*"
"4923",243171102,"NoLabel*"
"4924",243236638,"NoLabel*"
"4925",243105566,"NoLabel*"
"4926",243089182,"NoLabel*"
"4927",511459102,"NoLabel*"
"4928",511590174,"NoLabel*"
"4929",511606558,"NoLabel*"
"4930",511672094,"NoLabel*"
"4931",511541022,"NoLabel*"
"4932",511524638,"NoLabel*"
"4933",259800862,"NoLabel*"
"4934",259931934,"NoLabel*"
"4935",259948318,"NoLabel*"
"4936",260013854,"NoLabel*"
"4937",259882782,"NoLabel*"
"4938",259866398,"NoLabel*"
"4939",528236318,"NoLabel*"
"4940",528367390,"NoLabel*"
"4941",528383774,"NoLabel*"
"4942",528449310,"NoLabel*"
"4943",528318238,"NoLabel*"
"4944",528301854,"NoLabel*"
"4945",125583134,"NoLabel*"
"4946",125714206,"NoLabel*"
"4947",125730590,"NoLabel*"
"4948",125796126,"NoLabel*"
"4949",125665054,"NoLabel*"
"4950",125648670,"NoLabel*"
"4951",394018590,"NoLabel*"
"4952",394149662,"NoLabel*"
"4953",394166046,"NoLabel*"
"4954",394231582,"NoLabel*"
"4955",394100510,"NoLabel*"
"4956",394084126,"NoLabel*"
"4957",108805918,"NoLabel*"
"4958",108936990,"NoLabel*"
"4959",108953374,"NoLabel*"
"4960",109018910,"NoLabel*"
"4961",108887838,"NoLabel*"
"4962",108871454,"NoLabel*"
"4963",377241374,"NoLabel*"
"4964",377372446,"NoLabel*"
"4965",377388830,"NoLabel*"
"4966",377454366,"NoLabel*"
"4967",377323294,"NoLabel*"
"4968",377306910,"NoLabel*"
"4969",186122543,"M1*"
"4970",186253615,"M1*"
"4971",186269999,"M1*"
"4972",186335535,"M1*"
"4973",186204463,"M1*"
"4974",186188079,"M1*"
"4975",51904815,"M1*"
"4976",52035887,"M1*"
"4977",52052271,"M1*"
"4978",52117807,"M1*"
"4979",51986735,"M1*"
"4980",51970351,"M1*"
"4981",152568111,"M1*"
"4982",152699183,"M1*"
"4983",152715567,"M1*"
"4984",152781103,"M1*"
"4985",152650031,"M1*"
"4986",152633647,"M1*"
"4987",18350383,"M1*"
"4988",18481455,"M1*"
"4989",18497839,"M1*"
"4990",18563375,"M1*"
"4991",18432303,"M1*"
"4992",18415919,"M1*"
"4993",135790895,"M1*"
"4994",135921967,"M1*"
"4995",135938351,"M1*"
"4996",136003887,"M1*"
"4997",135872815,"M1*"
"4998",135856431,"M1*"
"4999",1573167,"M1*"
"5000",1704239,"M1*"
"5001",1720623,"M1*"
"5002",1786159,"M1*"
"5003",1655087,"M1*"
"5004",1638703,"M1*"
"5005",169345327,"M1*"
"5006",169476399,"M1*"
"5007",169492783,"M1*"
"5008",169558319,"M1*"
"5009",169427247,"M1*"
"5010",169410863,"M1*"
"5011",35127599,"M1*"
"5012",35258671,"M1*"
"5013",35275055,"M1*"
"5014",35340591,"M1*"
"5015",35209519,"M1*"
"5016",35193135,"M1*"
"5017",173539631,"M1*"
"5018",173670703,"M1*"
"5019",173687087,"M1*"
"5020",173752623,"M1*"
"5021",173621551,"M1*"
"5022",173605167,"M1*"
"5023",39321903,"M1*"
"5024",39452975,"M1*"
"5025",39469359,"M1*"
"5026",39534895,"M1*"
"5027",39403823,"M1*"
"5028",39387439,"M1*"
"5029",139985199,"M1*"
"5030",140116271,"M1*"
"5031",140132655,"M1*"
"5032",140198191,"M1*"
"5033",140067119,"M1*"
"5034",140050735,"M1*"
"5035",5767471,"M1*"
"5036",5898543,"M1*"
"5037",5914927,"M1*"
"5038",5980463,"M1*"
"5039",5849391,"M1*"
"5040",5833007,"M1*"
"5041",156762415,"M1*"
"5042",156893487,"M1*"
"5043",156909871,"M1*"
"5044",156975407,"M1*"
"5045",156844335,"M1*"
"5046",156827951,"M1*"
"5047",22544687,"M1*"
"5048",22675759,"M1*"
"5049",22692143,"M1*"
"5050",22757679,"M1*"
"5051",22626607,"M1*"
"5052",22610223,"M1*"
"5053",190316847,"M1*"
"5054",190447919,"M1*"
"5055",190464303,"M1*"
"5056",190529839,"M1*"
"5057",190398767,"M1*"
"5058",190382383,"M1*"
"5059",56099119,"M1*"
"5060",56230191,"M1*"
"5061",56246575,"M1*"
"5062",56312111,"M1*"
"5063",56181039,"M1*"
"5064",56164655,"M1*"
"5065",190316815,"M1*"
"5066",190447915,"M1*"
"5067",190464271,"M1*"
"5068",190529835,"M1*"
"5069",190398735,"M1*"
"5070",190382379,"M1*"
"5071",56099087,"M1*"
"5072",56230187,"M1*"
"5073",56246543,"M1*"
"5074",56312107,"M1*"
"5075",56181007,"M1*"
"5076",56164651,"M1*"
"5077",173539599,"M1*"
"5078",173670699,"M1*"
"5079",173687055,"M1*"
"5080",173752619,"M1*"
"5081",173621519,"M1*"
"5082",173605163,"M1*"
"5083",39321871,"M1*"
"5084",39452971,"M1*"
"5085",39469327,"M1*"
"5086",39534891,"M1*"
"5087",39403791,"M1*"
"5088",39387435,"M1*"
"5089",173539627,"M1*"
"5090",173670671,"M1*"
"5091",173687083,"M1*"
"5092",173752591,"M1*"
"5093",173621547,"M1*"
"5094",173605135,"M1*"
"5095",39321899,"M1*"
"5096",39452943,"M1*"
"5097",39469355,"M1*"
"5098",39534863,"M1*"
"5099",39403819,"M1*"
"5100",39387407,"M1*"
"5101",56099115,"M1*"
"5102",56230159,"M1*"
"5103",56246571,"M1*"
"5104",56312079,"M1*"
"5105",56181035,"M1*"
"5106",56164623,"M1*"
"5107",190316843,"M1*"
"5108",190447887,"M1*"
"5109",190464299,"M1*"
"5110",190529807,"M1*"
"5111",190398763,"M1*"
"5112",190382351,"M1*"
"5113",51904811,"M1*"
"5114",52035855,"M1*"
"5115",52052267,"M1*"
"5116",52117775,"M1*"
"5117",51986731,"M1*"
"5118",51970319,"M1*"
"5119",186122539,"M1*"
"5120",186253583,"M1*"
"5121",186269995,"M1*"
"5122",186335503,"M1*"
"5123",186204459,"M1*"
"5124",186188047,"M1*"
"5125",35127595,"M1*"
"5126",35258639,"M1*"
"5127",35275051,"M1*"
"5128",35340559,"M1*"
"5129",35209515,"M1*"
"5130",35193103,"M1*"
"5131",169345323,"M1*"
"5132",169476367,"M1*"
"5133",169492779,"M1*"
"5134",169558287,"M1*"
"5135",169427243,"M1*"
"5136",169410831,"M1*"
"5137",169345295,"M1*"
"5138",169476395,"M1*"
"5139",169492751,"M1*"
"5140",169558315,"M1*"
"5141",169427215,"M1*"
"5142",169410859,"M1*"
"5143",35127567,"M1*"
"5144",35258667,"M1*"
"5145",35275023,"M1*"
"5146",35340587,"M1*"
"5147",35209487,"M1*"
"5148",35193131,"M1*"
"5149",186122511,"M1*"
"5150",186253611,"M1*"
"5151",186269967,"M1*"
"5152",186335531,"M1*"
"5153",186204431,"M1*"
"5154",186188075,"M1*"
"5155",51904783,"M1*"
"5156",52035883,"M1*"
"5157",52052239,"M1*"
"5158",52117803,"M1*"
"5159",51986703,"M1*"
"5160",51970347,"M1*"
"5161",189268237,"M1*"
"5162",189399337,"M1*"
"5163",189415693,"M1*"
"5164",189481257,"M1*"
"5165",189350157,"M1*"
"5166",189333801,"M1*"
"5167",55050509,"M1*"
"5168",55181609,"M1*"
"5169",55197965,"M1*"
"5170",55263529,"M1*"
"5171",55132429,"M1*"
"5172",55116073,"M1*"
"5173",172491021,"M1*"
"5174",172622121,"M1*"
"5175",172638477,"M1*"
"5176",172704041,"M1*"
"5177",172572941,"M1*"
"5178",172556585,"M1*"
"5179",38273293,"M1*"
"5180",38404393,"M1*"
"5181",38420749,"M1*"
"5182",38486313,"M1*"
"5183",38355213,"M1*"
"5184",38338857,"M1*"
"5185",172491049,"M1*"
"5186",172622093,"M1*"
"5187",172638505,"M1*"
"5188",172704013,"M1*"
"5189",172572969,"M1*"
"5190",172556557,"M1*"
"5191",38273321,"M1*"
"5192",38404365,"M1*"
"5193",38420777,"M1*"
"5194",38486285,"M1*"
"5195",38355241,"M1*"
"5196",38338829,"M1*"
"5197",55050537,"M1*"
"5198",55181581,"M1*"
"5199",55197993,"M1*"
"5200",55263501,"M1*"
"5201",55132457,"M1*"
"5202",55116045,"M1*"
"5203",189268265,"M1*"
"5204",189399309,"M1*"
"5205",189415721,"M1*"
"5206",189481229,"M1*"
"5207",189350185,"M1*"
"5208",189333773,"M1*"
"5209",50856233,"M1*"
"5210",50987277,"M1*"
"5211",51003689,"M1*"
"5212",51069197,"M1*"
"5213",50938153,"M1*"
"5214",50921741,"M1*"
"5215",185073961,"M1*"
"5216",185205005,"M1*"
"5217",185221417,"M1*"
"5218",185286925,"M1*"
"5219",185155881,"M1*"
"5220",185139469,"M1*"
"5221",34079017,"M1*"
"5222",34210061,"M1*"
"5223",34226473,"M1*"
"5224",34291981,"M1*"
"5225",34160937,"M1*"
"5226",34144525,"M1*"
"5227",168296745,"M1*"
"5228",168427789,"M1*"
"5229",168444201,"M1*"
"5230",168509709,"M1*"
"5231",168378665,"M1*"
"5232",168362253,"M1*"
"5233",168296717,"M1*"
"5234",168427817,"M1*"
"5235",168444173,"M1*"
"5236",168509737,"M1*"
"5237",168378637,"M1*"
"5238",168362281,"M1*"
"5239",34078989,"M1*"
"5240",34210089,"M1*"
"5241",34226445,"M1*"
"5242",34292009,"M1*"
"5243",34160909,"M1*"
"5244",34144553,"M1*"
"5245",185073933,"M1*"
"5246",185205033,"M1*"
"5247",185221389,"M1*"
"5248",185286953,"M1*"
"5249",185155853,"M1*"
"5250",185139497,"M1*"
"5251",50856205,"M1*"
"5252",50987305,"M1*"
"5253",51003661,"M1*"
"5254",51069225,"M1*"
"5255",50938125,"M1*"
"5256",50921769,"M1*"
"5257",34079021,"M1*"
"5258",34210093,"M1*"
"5259",34226477,"M1*"
"5260",34292013,"M1*"
"5261",34160941,"M1*"
"5262",34144557,"M1*"
"5263",168296749,"M1*"
"5264",168427821,"M1*"
"5265",168444205,"M1*"
"5266",168509741,"M1*"
"5267",168378669,"M1*"
"5268",168362285,"M1*"
"5269",524589,"M1*"
"5270",655661,"M1*"
"5271",672045,"M1*"
"5272",737581,"M1*"
"5273",606509,"M1*"
"5274",590125,"M1*"
"5275",17301805,"M1*"
"5276",17432877,"M1*"
"5277",17449261,"M1*"
"5278",17514797,"M1*"
"5279",17383725,"M1*"
"5280",17367341,"M1*"
"5281",185073965,"M1*"
"5282",185205037,"M1*"
"5283",185221421,"M1*"
"5284",185286957,"M1*"
"5285",185155885,"M1*"
"5286",185139501,"M1*"
"5287",50856237,"M1*"
"5288",50987309,"M1*"
"5289",51003693,"M1*"
"5290",51069229,"M1*"
"5291",50938157,"M1*"
"5292",50921773,"M1*"
"5293",38273325,"M1*"
"5294",38404397,"M1*"
"5295",38420781,"M1*"
"5296",38486317,"M1*"
"5297",38355245,"M1*"
"5298",38338861,"M1*"
"5299",172491053,"M1*"
"5300",172622125,"M1*"
"5301",172638509,"M1*"
"5302",172704045,"M1*"
"5303",172572973,"M1*"
"5304",172556589,"M1*"
"5305",4718893,"M1*"
"5306",4849965,"M1*"
"5307",4866349,"M1*"
"5308",4931885,"M1*"
"5309",4800813,"M1*"
"5310",4784429,"M1*"
"5311",21496109,"M1*"
"5312",21627181,"M1*"
"5313",21643565,"M1*"
"5314",21709101,"M1*"
"5315",21578029,"M1*"
"5316",21561645,"M1*"
"5317",189268269,"M1*"
"5318",189399341,"M1*"
"5319",189415725,"M1*"
"5320",189481261,"M1*"
"5321",189350189,"M1*"
"5322",189333805,"M1*"
"5323",55050541,"M1*"
"5324",55181613,"M1*"
"5325",55197997,"M1*"
"5326",55263533,"M1*"
"5327",55132461,"M1*"
"5328",55116077,"M1*"
"5329",37749036,"M1*"
"5330",37880108,"M1*"
"5331",37896492,"M1*"
"5332",37962028,"M1*"
"5333",37830956,"M1*"
"5334",37814572,"M1*"
"5335",171966764,"M1*"
"5336",172097836,"M1*"
"5337",172114220,"M1*"
"5338",172179756,"M1*"
"5339",172048684,"M1*"
"5340",172032300,"M1*"
"5341",4194604,"M1*"
"5342",4325676,"M1*"
"5343",4342060,"M1*"
"5344",4407596,"M1*"
"5345",4276524,"M1*"
"5346",4260140,"M1*"
"5347",20971820,"M1*"
"5348",21102892,"M1*"
"5349",21119276,"M1*"
"5350",21184812,"M1*"
"5351",21053740,"M1*"
"5352",21037356,"M1*"
"5353",188743980,"M1*"
"5354",188875052,"M1*"
"5355",188891436,"M1*"
"5356",188956972,"M1*"
"5357",188825900,"M1*"
"5358",188809516,"M1*"
"5359",54526252,"M1*"
"5360",54657324,"M1*"
"5361",54673708,"M1*"
"5362",54739244,"M1*"
"5363",54608172,"M1*"
"5364",54591788,"M1*"
"5365",33554732,"M1*"
"5366",33685804,"M1*"
"5367",33702188,"M1*"
"5368",33767724,"M1*"
"5369",33636652,"M1*"
"5370",33620268,"M1*"
"5371",167772460,"M1*"
"5372",167903532,"M1*"
"5373",167919916,"M1*"
"5374",167985452,"M1*"
"5375",167854380,"M1*"
"5376",167837996,"M1*"
"5377",300,"M1*"
"5378",131372,"M1*"
"5379",147756,"M1*"
"5380",213292,"M1*"
"5381",82220,"M1*"
"5382",65836,"M1*"
"5383",16777516,"M1*"
"5384",16908588,"M1*"
"5385",16924972,"M1*"
"5386",16990508,"M1*"
"5387",16859436,"M1*"
"5388",16843052,"M1*"
"5389",184549676,"M1*"
"5390",184680748,"M1*"
"5391",184697132,"M1*"
"5392",184762668,"M1*"
"5393",184631596,"M1*"
"5394",184615212,"M1*"
"5395",50331948,"M1*"
"5396",50463020,"M1*"
"5397",50479404,"M1*"
"5398",50544940,"M1*"
"5399",50413868,"M1*"
"5400",50397484,"M1*"
"5401",173015342,"M1*"
"5402",173146414,"M1*"
"5403",173162798,"M1*"
"5404",173228334,"M1*"
"5405",173097262,"M1*"
"5406",173080878,"M1*"
"5407",38797614,"M1*"
"5408",38928686,"M1*"
"5409",38945070,"M1*"
"5410",39010606,"M1*"
"5411",38879534,"M1*"
"5412",38863150,"M1*"
"5413",139460910,"M1*"
"5414",139591982,"M1*"
"5415",139608366,"M1*"
"5416",139673902,"M1*"
"5417",139542830,"M1*"
"5418",139526446,"M1*"
"5419",5243182,"M1*"
"5420",5374254,"M1*"
"5421",5390638,"M1*"
"5422",5456174,"M1*"
"5423",5325102,"M1*"
"5424",5308718,"M1*"
"5425",156238126,"M1*"
"5426",156369198,"M1*"
"5427",156385582,"M1*"
"5428",156451118,"M1*"
"5429",156320046,"M1*"
"5430",156303662,"M1*"
"5431",22020398,"M1*"
"5432",22151470,"M1*"
"5433",22167854,"M1*"
"5434",22233390,"M1*"
"5435",22102318,"M1*"
"5436",22085934,"M1*"
"5437",189792558,"M1*"
"5438",189923630,"M1*"
"5439",189940014,"M1*"
"5440",190005550,"M1*"
"5441",189874478,"M1*"
"5442",189858094,"M1*"
"5443",55574830,"M1*"
"5444",55705902,"M1*"
"5445",55722286,"M1*"
"5446",55787822,"M1*"
"5447",55656750,"M1*"
"5448",55640366,"M1*"
"5449",168821038,"M1*"
"5450",168952110,"M1*"
"5451",168968494,"M1*"
"5452",169034030,"M1*"
"5453",168902958,"M1*"
"5454",168886574,"M1*"
"5455",34603310,"M1*"
"5456",34734382,"M1*"
"5457",34750766,"M1*"
"5458",34816302,"M1*"
"5459",34685230,"M1*"
"5460",34668846,"M1*"
"5461",135266606,"M1*"
"5462",135397678,"M1*"
"5463",135414062,"M1*"
"5464",135479598,"M1*"
"5465",135348526,"M1*"
"5466",135332142,"M1*"
"5467",1048878,"M1*"
"5468",1179950,"M1*"
"5469",1196334,"M1*"
"5470",1261870,"M1*"
"5471",1130798,"M1*"
"5472",1114414,"M1*"
"5473",152043822,"M1*"
"5474",152174894,"M1*"
"5475",152191278,"M1*"
"5476",152256814,"M1*"
"5477",152125742,"M1*"
"5478",152109358,"M1*"
"5479",17826094,"M1*"
"5480",17957166,"M1*"
"5481",17973550,"M1*"
"5482",18039086,"M1*"
"5483",17908014,"M1*"
"5484",17891630,"M1*"
"5485",185598254,"M1*"
"5486",185729326,"M1*"
"5487",185745710,"M1*"
"5488",185811246,"M1*"
"5489",185680174,"M1*"
"5490",185663790,"M1*"
"5491",51380526,"M1*"
"5492",51511598,"M1*"
"5493",51527982,"M1*"
"5494",51593518,"M1*"
"5495",51462446,"M1*"
"5496",51446062,"M1*"
"5497",173015310,"M1*"
"5498",173146410,"M1*"
"5499",173162766,"M1*"
"5500",173228330,"M1*"
"5501",173097230,"M1*"
"5502",173080874,"M1*"
"5503",38797582,"M1*"
